YEAR,INCOME06,INCOM16,REG16,RACE,SEX,SPDEG,MADEG,PADEG,DEGREE,CHILDS,SPWRKSLF,SPHRS1,MARITAL,WRKSLF,HRS1,WRKSTAT,ID_,BALLOT,FEMALE
2014,98,2,5,1,female (2),-1,0,1,0,3,0,-1,Never married (5),2,40,1,1541,1,TRUE
2014,11,3,5,2,female (2),7,0,7,1,1,0,-1,Divorced (3),2,NA,5,1542,3,TRUE
2014,98,3,5,1,male (1),7,1,1,1,0,0,-1,Never married (5),2,40,1,1543,1,FALSE
2014,22,3,5,1,male (1),7,1,1,4,2,0,-1,Separated (4),2,55,1,1544,3,FALSE
2014,16,3,5,1,female (2),4,1,1,4,0,2,40,Married (1),2,50,1,1545,2,TRUE
2014,21,3,9,1,male (1),1,1,3,1,1,2,45,Married (1),1,50,1,1546,2,FALSE
2014,8,4,5,1,female (2),7,1,1,1,2,0,-1,Never married (5),2,NA,7,1547,1,TRUE
2014,21,1,5,1,male (1),1,0,7,1,3,2,-1,Married (1),2,52,1,1548,2,FALSE
2014,21,3,5,1,female (2),2,1,1,3,1,2,60,Married (1),2,65,1,1549,2,TRUE
2014,15,3,5,2,female (2),7,2,7,1,1,0,-1,Never married (5),2,42,1,1550,2,TRUE
2014,9,2,5,1,male (1),1,0,0,1,0,2,-1,Married (1),1,40,1,1551,3,FALSE
2014,8,3,5,1,female (2),7,0,9,0,1,0,-1,Widowed (2),0,NA,7,1552,1,TRUE
2014,8,3,5,3,male (1),7,2,0,1,0,0,-1,Never married (5),2,NA,6,1553,3,FALSE
2014,98,2,5,1,male (1),1,0,0,1,3,2,20,Married (1),2,NA,5,1554,3,FALSE
2014,20,3,5,1,male (1),-1,1,1,1,0,0,-1,Divorced (3),2,70,1,1555,3,FALSE
2014,10,3,5,2,female (2),7,2,1,1,1,0,-1,Divorced (3),2,NA,8,1556,2,TRUE
2014,5,4,5,2,male (1),7,1,2,1,3,0,-1,Separated (4),1,40,1,1557,1,FALSE
2014,22,3,5,1,female (2),3,1,2,2,2,1,32,Married (1),2,37,1,1558,2,TRUE
2014,22,4,3,1,male (1),1,0,1,2,3,2,-1,Married (1),2,50,1,1559,2,FALSE
2014,24,4,5,1,male (1),4,1,1,4,1,1,-1,Married (1),1,89,1,1560,1,FALSE
2014,10,3,5,2,male (1),1,2,0,1,3,2,-1,Married (1),2,50,1,1561,1,FALSE
2014,26,3,5,1,female (2),2,2,0,2,4,2,-1,Married (1),1,60,1,1562,1,TRUE
2014,10,3,5,1,male (1),7,0,0,1,3,0,-1,Widowed (2),1,NA,5,1563,1,FALSE
2014,13,5,5,1,female (2),7,1,1,1,4,0,-1,Divorced (3),2,NA,5,1564,3,TRUE
2014,15,3,5,1,female (2),0,0,0,1,1,2,28,Married (1),2,30,2,1565,1,TRUE
2014,21,2,5,1,female (2),7,0,8,1,2,0,-1,Widowed (2),2,30,1,1566,2,TRUE
2014,15,3,5,1,male (1),2,8,0,1,1,2,-1,Married (1),2,NA,5,1567,1,FALSE
2014,26,2,5,1,female (2),0,1,0,1,2,2,-1,Married (1),2,NA,8,1568,3,TRUE
2014,1,2,5,2,female (2),7,0,1,1,5,0,-1,Divorced (3),2,15,2,1569,1,TRUE
2014,13,2,5,1,male (1),7,2,1,1,0,0,-1,Never married (5),2,34,1,1570,2,FALSE
2014,16,2,5,2,male (1),1,0,0,1,5,2,18,Married (1),2,NA,5,1571,2,FALSE
2014,21,2,5,1,male (1),3,0,0,3,0,2,-1,Married (1),2,NA,5,1572,3,FALSE
2014,19,3,6,1,male (1),7,2,3,2,0,0,-1,Divorced (3),2,NA,4,1573,3,FALSE
2014,11,2,5,2,female (2),7,0,0,0,2,0,-1,Widowed (2),2,NA,5,1574,1,TRUE
2014,98,3,5,2,female (2),7,1,7,0,0,0,-1,Never married (5),0,NA,6,1575,1,TRUE
2014,26,3,4,2,female (2),1,2,7,1,3,2,40,Married (1),2,40,1,1576,2,TRUE
2014,6,1,2,2,female (2),1,3,3,1,0,2,30,Married (1),2,25,1,1577,3,TRUE
2014,26,9,5,1,male (1),7,0,9,1,0,0,-1,Never married (5),9,NA,6,1578,2,FALSE
2014,14,2,5,2,male (1),1,8,0,0,7,2,18,Married (1),2,NA,5,1579,1,FALSE
2014,98,2,1,1,female (2),1,0,0,1,3,2,42,Married (1),2,32,1,1580,3,TRUE
2014,16,2,5,1,female (2),0,0,8,1,1,2,30,Married (1),2,15,2,1581,1,TRUE
2014,14,1,5,2,male (1),7,0,7,0,0,0,-1,Never married (5),2,NA,5,1582,3,FALSE
2014,15,3,5,2,female (2),7,1,1,3,3,0,-1,Never married (5),2,NA,6,1583,1,TRUE
2014,1,1,5,2,female (2),7,0,7,1,1,0,-1,Never married (5),2,32,1,1584,3,TRUE
2014,17,1,5,2,male (1),1,1,1,0,0,2,-1,Married (1),2,40,1,1585,2,FALSE
2014,13,3,5,2,female (2),1,1,1,1,1,2,-1,Married (1),2,NA,5,1586,3,TRUE
2014,4,3,5,2,female (2),7,1,7,1,0,0,-1,Never married (5),0,NA,8,1587,3,TRUE
2014,15,8,0,1,male (1),1,0,0,0,0,2,-1,Married (1),2,32,1,1588,2,FALSE
2014,98,1,2,1,female (2),1,1,1,2,2,2,-1,Married (1),1,NA,8,1589,1,TRUE
2014,98,3,5,1,female (2),1,1,1,1,2,2,50,Married (1),2,45,1,1590,2,TRUE
2014,22,2,5,1,female (2),2,1,2,2,1,2,40,Married (1),2,50,1,1591,2,TRUE
2014,20,4,5,1,male (1),4,3,3,4,2,2,-1,Married (1),2,40,1,1592,1,FALSE
2014,22,2,5,1,female (2),7,1,0,3,1,0,-1,Divorced (3),2,34,1,1593,2,TRUE
2014,14,2,1,1,female (2),7,0,7,1,3,0,-1,Divorced (3),2,NA,5,1594,3,TRUE
2014,20,1,5,1,male (1),0,7,0,0,2,2,40,Married (1),2,NA,5,1595,1,FALSE
2014,20,3,2,1,female (2),1,1,1,1,2,2,40,Married (1),2,NA,5,1596,1,TRUE
2014,20,3,3,1,male (1),1,0,1,1,3,2,60,Married (1),2,40,1,1597,2,FALSE
2014,11,4,1,1,female (2),7,0,1,3,3,0,-1,Divorced (3),2,NA,7,1598,1,TRUE
2014,15,3,5,1,male (1),7,0,0,1,0,0,-1,Never married (5),2,NA,8,1599,2,FALSE
2014,21,2,5,1,female (2),3,3,7,3,1,2,-1,Married (1),2,NA,5,1600,1,TRUE
2014,19,3,5,1,male (1),1,1,3,1,3,2,-1,Married (1),1,NA,5,1601,3,FALSE
2014,23,4,5,2,female (2),1,1,0,1,1,2,40,Married (1),2,40,1,1602,2,TRUE
2014,98,3,5,1,female (2),7,4,2,1,0,0,-1,Never married (5),1,NA,6,1603,2,TRUE
2014,21,1,5,2,female (2),7,2,1,2,4,0,-1,Separated (4),2,58,1,1604,2,TRUE
2014,25,5,9,2,male (1),7,4,7,4,6,0,-1,Separated (4),2,80,1,1605,3,FALSE
2014,9,4,5,2,male (1),7,1,0,1,0,0,-1,Never married (5),2,49,1,1606,1,FALSE
2014,19,3,5,1,female (2),7,1,0,4,2,0,-1,Divorced (3),2,40,1,1607,3,TRUE
2014,3,2,5,2,female (2),7,0,0,0,6,0,-1,Separated (4),2,NA,5,1608,1,TRUE
2014,9,3,7,1,female (2),7,0,0,0,3,0,-1,Widowed (2),2,NA,5,1609,2,TRUE
2014,15,3,5,2,male (1),7,0,1,1,1,0,-1,Never married (5),2,35,1,1610,1,FALSE
2014,9,2,5,2,male (1),7,8,7,0,1,0,-1,Separated (4),2,NA,5,1611,3,FALSE
2014,9,2,5,1,female (2),7,0,0,0,2,0,-1,Divorced (3),2,NA,8,1612,3,TRUE
2014,4,5,5,1,male (1),7,3,3,3,0,0,-1,Never married (5),0,NA,6,1613,1,FALSE
2014,15,2,5,1,female (2),7,0,1,1,0,0,-1,Never married (5),1,25,1,1614,2,TRUE
2014,2,3,5,1,male (1),7,8,1,1,0,0,-1,Never married (5),2,NA,7,1615,2,FALSE
2014,17,4,5,1,female (2),7,0,0,0,4,0,-1,Widowed (2),2,NA,5,1616,3,TRUE
2014,5,3,5,1,male (1),7,7,1,1,1,0,-1,Divorced (3),2,25,2,1617,2,FALSE
2014,13,3,0,1,female (2),1,1,1,1,3,2,40,Married (1),0,NA,7,1618,1,TRUE
2014,16,2,9,1,male (1),3,3,0,1,0,0,-1,Married (1),2,20,1,1619,3,FALSE
2014,14,1,4,2,female (2),0,8,7,0,4,2,-1,Married (1),2,NA,3,1620,1,TRUE
2014,23,3,5,1,female (2),7,4,1,1,0,0,-1,Never married (5),2,50,1,1621,2,TRUE
2014,19,2,0,3,female (2),1,0,0,3,2,2,44,Married (1),2,NA,7,1622,2,TRUE
2014,15,2,2,2,female (2),7,1,7,1,5,0,-1,Never married (5),2,40,1,1623,1,TRUE
2014,8,2,5,2,female (2),7,0,7,1,3,0,-1,Divorced (3),2,NA,6,1624,3,TRUE
2014,20,3,0,1,female (2),0,0,1,1,1,2,40,Married (1),2,12,2,1625,1,TRUE
2014,2,5,5,1,female (2),7,0,0,0,3,0,-1,Divorced (3),2,NA,7,1626,2,TRUE
2014,98,2,5,1,male (1),-1,7,9,0,0,0,-1,Never married (5),0,NA,7,1627,3,FALSE
2014,26,3,5,1,female (2),0,1,1,1,2,2,-1,Married (1),2,30,2,1628,3,TRUE
2014,17,3,5,1,female (2),0,8,1,1,2,2,20,Married (1),2,40,1,1629,1,TRUE
2014,22,2,5,2,female (2),1,0,7,3,0,2,40,Married (1),2,45,1,1630,3,TRUE
2014,18,3,5,1,female (2),7,1,1,2,1,0,-1,Divorced (3),2,42,1,1631,3,TRUE
2014,18,3,5,1,female (2),1,2,2,1,2,1,24,Married (1),2,12,2,1632,1,TRUE
2014,11,4,3,1,female (2),7,0,8,1,4,0,-1,Widowed (2),2,NA,5,1633,1,TRUE
2014,20,1,2,1,male (1),7,1,1,1,0,0,-1,Divorced (3),2,NA,5,1634,1,FALSE
2014,19,3,8,1,male (1),2,1,1,1,0,2,-1,Married (1),2,40,1,1635,2,FALSE
2014,20,4,2,1,female (2),7,1,1,2,2,0,-1,Divorced (3),2,40,1,1636,1,TRUE
2014,18,1,5,2,female (2),7,1,7,1,4,0,-1,Divorced (3),2,40,1,1637,3,TRUE
2014,22,3,5,1,male (1),7,1,1,0,2,0,-1,Divorced (3),2,NA,4,1638,1,FALSE
2014,10,1,5,1,female (2),7,0,0,0,3,0,-1,Widowed (2),2,NA,7,1639,2,TRUE
2014,13,4,6,1,male (1),-1,0,0,1,2,0,-1,Divorced (3),2,NA,4,1640,2,FALSE
2014,17,1,0,2,female (2),1,1,0,1,3,2,40,Married (1),2,40,1,1641,1,TRUE
2014,9,4,5,2,female (2),7,1,1,1,1,0,-1,Never married (5),2,NA,7,1642,3,TRUE
2014,98,3,5,3,female (2),7,1,7,0,1,0,-1,Never married (5),2,NA,7,1643,3,TRUE
2014,21,3,0,1,male (1),1,8,8,1,3,2,-1,Married (1),2,47,1,1644,1,FALSE
2014,20,3,5,1,female (2),7,1,1,4,0,0,-1,Never married (5),2,40,1,1645,1,TRUE
2014,18,3,5,2,female (2),7,1,1,1,0,0,-1,Never married (5),2,40,1,1646,1,TRUE
2014,20,3,4,2,female (2),1,1,1,1,2,2,40,Married (1),2,40,1,1647,2,TRUE
2014,17,3,5,1,female (2),7,1,1,1,2,0,-1,Divorced (3),2,NA,3,1648,2,TRUE
2014,19,3,0,2,female (2),7,0,8,1,2,0,-1,Divorced (3),2,45,1,1649,3,TRUE
2014,22,3,3,1,female (2),7,2,4,3,1,0,-1,Widowed (2),2,NA,7,1650,3,TRUE
2014,25,4,1,1,female (2),4,2,3,4,2,2,40,Married (1),2,80,1,1651,3,TRUE
2014,25,3,5,1,male (1),1,1,1,3,2,2,-1,Married (1),1,NA,3,1652,3,FALSE
2014,19,1,5,2,female (2),-1,7,1,0,5,0,-1,Never married (5),0,NA,7,1653,3,TRUE
2014,20,3,6,1,female (2),4,1,1,3,3,2,-1,Married (1),2,NA,5,1654,1,TRUE
2014,17,1,3,1,male (1),1,8,7,3,2,2,-1,Married (1),2,NA,5,1655,2,FALSE
2014,15,3,2,1,female (2),1,0,0,0,1,2,-1,Married (1),2,40,1,1656,2,TRUE
2014,14,3,2,1,male (1),7,1,1,1,1,0,-1,Divorced (3),2,46,1,1657,2,FALSE
2014,13,2,5,2,female (2),7,2,1,1,3,0,-1,Never married (5),2,40,1,1658,2,TRUE
2014,13,2,1,1,female (2),-1,3,7,1,0,0,-1,Never married (5),2,50,1,1659,3,TRUE
2014,23,2,5,1,female (2),3,1,3,4,2,2,-1,Married (1),1,NA,5,1660,1,TRUE
2014,23,3,3,1,male (1),-1,1,1,3,2,0,-1,Divorced (3),2,60,1,1661,2,FALSE
2014,20,8,0,1,female (2),1,1,1,1,2,1,-1,Married (1),2,NA,5,1662,3,TRUE
2014,12,3,5,1,female (2),1,2,0,2,2,2,40,Married (1),2,40,1,1664,2,TRUE
2014,18,3,0,1,male (1),0,0,0,1,2,0,-1,Married (1),2,40,1,1665,3,FALSE
2014,18,2,5,1,male (1),7,1,1,1,0,0,-1,Widowed (2),2,NA,5,1666,1,FALSE
2014,18,2,5,2,female (2),1,0,7,1,1,2,-1,Married (1),2,40,1,1667,2,TRUE
2014,98,3,5,1,female (2),7,0,0,1,3,0,-1,Widowed (2),2,NA,5,1669,2,TRUE
2014,26,2,5,1,male (1),1,1,7,3,4,2,32,Married (1),1,60,1,1672,3,FALSE
2014,15,3,3,1,male (1),7,8,8,0,2,0,-1,Widowed (2),2,NA,5,1673,2,FALSE
2014,20,1,5,3,male (1),1,2,1,1,0,2,50,Married (1),2,42,1,1674,3,FALSE
2014,18,4,6,1,female (2),7,1,3,3,0,0,-1,Never married (5),2,40,1,1676,3,TRUE
2014,13,3,6,1,female (2),1,1,1,1,0,2,40,Married (1),2,40,1,1677,3,TRUE
2014,20,3,6,1,female (2),1,1,1,3,2,2,40,Married (1),2,NA,7,1678,1,TRUE
2014,19,3,6,1,female (2),1,1,1,1,1,2,68,Married (1),2,32,2,1679,3,TRUE
2014,26,4,6,2,male (1),1,1,0,1,6,9,99,Married (1),2,3,2,1680,3,FALSE
2014,10,2,6,1,female (2),7,0,0,1,3,0,-1,Widowed (2),2,NA,5,1681,2,TRUE
2014,9,2,6,1,female (2),-1,0,0,0,0,0,-1,Widowed (2),2,NA,4,1682,1,TRUE
2014,15,3,5,1,female (2),0,0,8,0,4,2,-1,Married (1),0,NA,5,1683,3,TRUE
2014,9,2,6,1,female (2),7,1,0,0,2,0,-1,Never married (5),2,NA,8,1684,1,TRUE
2014,16,4,2,1,male (1),7,1,1,3,3,0,-1,Divorced (3),2,NA,5,1685,2,FALSE
2014,26,2,8,1,male (1),4,1,1,4,2,2,30,Married (1),2,50,1,1686,3,FALSE
2014,23,2,6,1,male (1),7,0,0,1,0,0,-1,Never married (5),2,44,1,1687,2,FALSE
2014,20,3,6,1,female (2),2,2,0,1,2,2,40,Married (1),2,NA,7,1688,3,TRUE
2014,7,4,6,2,female (2),7,1,7,1,2,0,-1,Never married (5),2,40,1,1689,2,TRUE
2014,26,3,6,1,male (1),7,1,1,1,0,0,-1,Never married (5),2,40,1,1690,2,FALSE
2014,15,2,6,2,female (2),1,1,0,1,3,2,45,Married (1),2,NA,7,1691,2,TRUE
2014,1,1,6,2,female (2),7,0,0,1,1,0,-1,Divorced (3),2,NA,5,1692,2,TRUE
2014,10,2,6,2,female (2),7,0,7,1,3,0,-1,Divorced (3),2,40,1,1693,1,TRUE
2014,17,2,3,1,male (1),1,0,7,0,1,2,32,Married (1),2,40,1,1694,1,FALSE
2014,9,5,6,1,female (2),7,0,0,1,2,0,-1,Widowed (2),2,NA,5,1695,3,TRUE
2014,3,2,6,1,female (2),7,1,1,0,0,0,-1,Widowed (2),2,NA,8,1696,3,TRUE
2014,20,1,6,1,male (1),-1,1,1,1,0,0,-1,Divorced (3),2,60,1,1697,2,FALSE
2014,9,2,6,1,male (1),7,0,0,1,3,0,-1,Widowed (2),1,NA,7,1698,3,FALSE
2014,22,3,6,1,female (2),7,0,0,1,1,0,-1,Widowed (2),2,40,1,1699,3,TRUE
2014,18,3,6,1,male (1),7,2,0,1,0,0,-1,Divorced (3),2,70,1,1700,1,FALSE
2014,22,2,6,1,male (1),1,0,0,0,5,2,-1,Married (1),2,55,1,1701,3,FALSE
2014,7,3,6,1,female (2),7,0,0,0,4,0,-1,Divorced (3),2,42,1,1702,3,TRUE
2014,20,3,6,1,female (2),0,1,1,1,2,2,40,Married (1),2,45,1,1703,2,TRUE
2014,22,3,6,1,female (2),7,1,3,1,0,0,-1,Widowed (2),1,35,1,1704,3,TRUE
2014,24,2,6,1,male (1),1,0,0,1,1,2,46,Married (1),2,62,1,1705,1,FALSE
2014,19,3,6,1,male (1),3,1,1,1,2,0,-1,Married (1),2,58,1,1706,3,FALSE
2014,19,2,6,1,female (2),-1,1,7,1,0,0,-1,Never married (5),2,60,1,1707,1,TRUE
2014,25,3,6,1,male (1),4,1,3,3,3,2,12,Married (1),1,40,1,1708,2,FALSE
2014,19,4,6,2,female (2),7,1,3,4,2,0,-1,Separated (4),2,NA,3,1709,3,TRUE
2014,2,4,6,2,female (2),-1,4,7,0,0,0,-1,Never married (5),2,NA,6,1710,1,TRUE
2014,16,3,6,1,male (1),7,1,1,1,0,0,-1,Never married (5),2,40,1,1711,1,FALSE
2014,20,2,6,2,female (2),7,2,7,3,3,0,-1,Divorced (3),2,40,1,1712,1,TRUE
2014,9,3,6,2,female (2),7,2,1,3,0,0,-1,Never married (5),2,40,1,1713,1,TRUE
2014,20,3,6,2,male (1),7,3,7,4,4,0,-1,Divorced (3),2,40,1,1714,1,FALSE
2014,19,3,6,2,female (2),7,1,7,1,1,0,-1,Never married (5),2,31,1,1715,1,TRUE
2014,17,5,3,2,female (2),7,7,0,1,3,0,-1,Divorced (3),2,80,1,1716,1,TRUE
2014,24,3,6,2,male (1),7,1,1,1,0,0,-1,Never married (5),2,NA,6,1717,1,FALSE
2014,16,2,6,2,female (2),7,1,1,0,2,0,-1,Divorced (3),0,NA,6,1718,3,TRUE
2014,18,1,6,2,female (2),7,0,0,4,2,0,-1,Widowed (2),2,NA,5,1719,1,TRUE
2014,10,2,6,2,female (2),7,0,0,1,4,0,-1,Widowed (2),2,NA,8,1720,3,TRUE
2014,98,2,6,2,female (2),1,1,7,1,2,2,40,Married (1),2,18,2,1721,3,TRUE
2014,18,1,6,2,male (1),0,0,7,3,4,2,-1,Married (1),2,NA,5,1722,1,FALSE
2014,8,1,6,1,female (2),7,0,7,0,3,0,-1,Divorced (3),2,NA,7,1723,2,TRUE
2014,12,3,6,1,male (1),7,1,0,1,0,0,-1,Divorced (3),2,NA,8,1724,1,FALSE
2014,2,1,6,1,female (2),7,0,8,1,0,0,-1,Never married (5),0,NA,8,1725,2,TRUE
2014,24,5,3,1,male (1),4,1,1,4,1,2,-1,Married (1),2,40,1,1726,1,FALSE
2014,18,3,6,2,female (2),7,1,7,1,1,0,-1,Never married (5),2,50,1,1727,3,TRUE
2014,20,3,6,1,male (1),0,0,0,1,1,2,-1,Married (1),2,NA,5,1728,1,FALSE
2014,13,2,5,2,female (2),7,1,1,1,3,0,-1,Divorced (3),2,98,2,1729,1,TRUE
2014,14,2,6,2,male (1),1,0,1,1,4,2,25,Married (1),2,89,1,1730,1,FALSE
2014,15,2,6,1,female (2),-1,7,1,1,2,0,-1,Never married (5),0,NA,7,1731,2,TRUE
2014,4,3,6,2,female (2),7,1,7,0,4,0,-1,Never married (5),2,NA,4,1732,3,TRUE
2014,1,3,6,2,male (1),7,1,7,1,0,0,-1,Never married (5),2,NA,4,1733,3,FALSE
2014,25,4,6,1,male (1),3,1,3,3,2,1,35,Married (1),1,45,1,1734,3,FALSE
2014,25,3,3,1,male (1),4,4,4,4,2,2,50,Married (1),2,40,1,1735,2,FALSE
2014,21,4,5,1,female (2),3,3,4,3,2,2,-1,Married (1),2,NA,7,1736,2,TRUE
2014,23,2,2,1,male (1),7,4,0,3,2,0,-1,Divorced (3),2,55,1,1737,1,FALSE
2014,25,1,2,1,male (1),3,1,7,4,2,2,40,Married (1),2,40,1,1738,1,FALSE
2014,10,1,6,1,female (2),7,0,0,1,4,0,-1,Widowed (2),1,NA,8,1739,3,TRUE
2014,15,3,5,1,male (1),1,2,2,1,1,2,45,Married (1),2,20,2,1740,1,FALSE
2014,18,2,7,3,male (1),-1,1,7,1,0,0,-1,Never married (5),2,38,1,1741,2,FALSE
2014,16,2,7,1,male (1),1,7,0,3,2,2,-1,Married (1),2,NA,5,1742,2,FALSE
2014,16,4,6,1,female (2),2,1,3,2,1,2,50,Married (1),2,30,1,1743,1,TRUE
2014,16,2,6,2,female (2),7,1,1,2,2,0,-1,Separated (4),2,65,1,1744,2,TRUE
2014,21,3,5,1,male (1),7,2,7,4,1,0,-1,Divorced (3),2,50,1,1745,1,FALSE
2014,21,3,3,2,female (2),-1,4,3,3,5,0,-1,Widowed (2),2,40,1,1746,1,TRUE
2014,14,3,7,3,male (1),7,1,7,1,3,0,-1,Separated (4),2,NA,5,1747,3,FALSE
2014,10,3,6,1,male (1),7,1,1,1,0,0,-1,Never married (5),2,NA,4,1748,1,FALSE
2014,15,3,6,1,female (2),1,1,1,1,2,2,-1,Married (1),2,NA,5,1749,3,TRUE
2014,13,3,6,1,female (2),1,1,0,1,4,2,-1,Married (1),2,NA,7,1750,2,TRUE
2014,20,3,6,1,female (2),7,0,0,1,4,0,-1,Widowed (2),2,NA,5,1751,2,TRUE
2014,8,3,0,3,male (1),7,0,7,1,1,0,-1,Separated (4),2,40,1,1752,2,FALSE
2014,20,2,6,1,male (1),1,0,0,1,1,2,-1,Married (1),2,40,1,1753,3,FALSE
2014,25,3,0,3,male (1),1,0,1,4,2,0,-1,Married (1),2,NA,5,1754,1,FALSE
2014,25,3,6,1,male (1),1,3,7,3,3,0,-1,Married (1),2,NA,4,1755,1,FALSE
2014,22,5,6,1,female (2),4,1,4,4,1,2,-1,Married (1),2,NA,5,1756,2,TRUE
2014,25,4,6,1,female (2),3,2,3,3,3,1,40,Married (1),2,NA,7,1757,3,TRUE
2014,26,3,6,1,female (2),4,0,0,4,2,2,-1,Married (1),1,NA,5,1758,2,TRUE
2014,25,2,3,1,female (2),4,1,3,2,3,2,80,Married (1),2,NA,7,1759,1,TRUE
2014,25,2,3,1,female (2),7,4,1,4,2,0,-1,Widowed (2),2,10,2,1760,3,TRUE
2014,17,2,3,1,female (2),7,1,1,1,2,0,-1,Divorced (3),2,40,1,1761,3,TRUE
2014,16,2,6,1,male (1),1,2,0,2,3,2,60,Married (1),2,NA,7,1762,3,FALSE
2014,11,3,3,1,male (1),-1,1,1,1,0,0,-1,Never married (5),2,NA,4,1763,2,FALSE
2014,4,1,3,1,female (2),7,1,2,1,3,0,-1,Separated (4),2,NA,4,1764,2,TRUE
2014,25,4,3,1,male (1),4,1,0,4,5,1,36,Married (1),1,24,2,1765,1,FALSE
2014,18,2,3,1,male (1),7,1,7,1,0,0,-1,Never married (5),2,40,1,1766,3,FALSE
2014,11,4,3,1,male (1),-1,1,1,1,3,0,-1,Divorced (3),2,40,1,1767,2,FALSE
2014,20,3,5,1,female (2),1,1,1,4,2,2,40,Married (1),2,24,2,1768,3,TRUE
2014,9,4,5,1,female (2),-1,3,1,1,1,0,-1,Never married (5),2,NA,7,1769,1,TRUE
2014,25,2,5,1,male (1),4,3,1,4,1,0,-1,Married (1),2,60,1,1770,3,FALSE
2014,22,4,5,1,male (1),7,3,1,3,0,0,-1,Never married (5),2,55,1,1771,2,FALSE
2014,17,3,5,1,male (1),-1,1,2,1,0,0,-1,Never married (5),2,43,1,1772,1,FALSE
2014,16,4,5,1,female (2),7,1,1,1,4,0,-1,Divorced (3),2,NA,5,1773,3,TRUE
2014,11,3,5,1,female (2),7,1,1,1,0,0,-1,Never married (5),1,NA,8,1774,1,TRUE
2014,19,3,2,1,male (1),2,1,0,1,3,2,-1,Married (1),2,NA,5,1775,3,FALSE
2014,17,1,5,1,female (2),1,1,0,1,0,2,-1,Married (1),2,NA,7,1776,1,TRUE
2014,13,2,2,1,female (2),7,1,0,3,0,0,-1,Never married (5),2,NA,5,1777,2,TRUE
2014,15,4,5,1,male (1),7,1,3,3,2,0,-1,Separated (4),2,NA,4,1778,1,FALSE
2014,22,3,3,1,male (1),4,4,3,3,1,2,40,Married (1),2,40,1,1779,1,FALSE
2014,12,3,5,1,female (2),1,3,1,2,2,2,42,Married (1),2,27,1,1780,2,TRUE
2014,26,3,5,1,male (1),1,0,0,0,3,2,-1,Married (1),2,NA,5,1781,2,FALSE
2014,22,1,5,1,female (2),0,1,0,3,0,2,72,Married (1),2,48,1,1782,2,TRUE
2014,23,3,5,1,female (2),1,0,1,1,2,1,50,Married (1),1,45,1,1783,1,TRUE
2014,13,2,5,1,female (2),-1,0,0,1,2,0,-1,Divorced (3),2,NA,5,1784,2,TRUE
2014,12,2,5,1,female (2),0,0,1,1,1,2,70,Married (1),2,NA,7,1785,1,TRUE
2014,23,3,3,1,male (1),-1,1,1,3,4,0,-1,Divorced (3),1,NA,5,1786,1,FALSE
2014,21,3,2,1,female (2),7,0,0,3,5,0,-1,Widowed (2),2,NA,5,1787,3,TRUE
2014,21,4,5,2,male (1),3,1,1,2,3,2,35,Married (1),2,51,1,1788,1,FALSE
2014,19,3,5,1,male (1),7,1,1,1,0,0,-1,Never married (5),2,40,1,1789,3,FALSE
2014,21,2,5,1,male (1),1,1,1,1,0,2,60,Married (1),2,45,1,1790,2,FALSE
2014,21,3,5,1,male (1),7,1,7,2,0,0,-1,Divorced (3),2,44,1,1791,2,FALSE
2014,1,2,2,3,male (1),3,0,0,3,5,2,-1,Married (1),2,NA,5,1792,1,FALSE
2014,20,3,2,1,female (2),3,1,4,1,0,2,35,Married (1),2,21,2,1793,3,TRUE
2014,16,1,2,1,female (2),2,0,1,1,2,2,-1,Married (1),2,NA,7,1794,3,TRUE
2014,20,3,2,1,male (1),1,1,8,1,1,2,-1,Married (1),2,NA,5,1795,1,FALSE
2014,15,4,2,1,female (2),7,0,1,1,3,0,-1,Divorced (3),2,NA,5,1796,2,TRUE
2014,20,4,3,1,female (2),-1,3,3,1,4,0,-1,Divorced (3),2,51,1,1797,2,TRUE
2014,25,2,8,1,female (2),3,1,1,3,2,2,60,Married (1),2,NA,7,1798,3,TRUE
2014,23,2,5,1,male (1),4,1,1,1,2,2,-1,Married (1),2,48,1,1799,1,FALSE
2014,23,1,3,1,female (2),1,0,7,1,2,2,60,Married (1),2,24,2,1800,1,TRUE
2014,19,4,3,1,male (1),1,1,1,1,1,2,-1,Married (1),2,40,1,1801,1,FALSE
2014,20,3,3,1,female (2),1,1,7,3,1,2,70,Married (1),2,35,1,1802,2,TRUE
2014,19,3,3,1,female (2),1,0,0,1,1,2,-1,Married (1),1,NA,5,1803,2,TRUE
2014,98,3,3,1,female (2),7,0,0,0,4,0,-1,Widowed (2),2,35,2,1804,2,TRUE
2014,21,2,3,1,female (2),1,0,0,4,2,2,-1,Married (1),2,NA,5,1805,3,TRUE
2014,26,3,3,1,male (1),-1,8,0,1,4,0,-1,Widowed (2),2,NA,5,1806,3,FALSE
2014,19,8,0,1,male (1),4,0,1,2,2,2,-1,Married (1),2,80,1,1807,3,FALSE
2014,19,3,3,1,male (1),1,1,0,0,1,2,-1,Married (1),2,NA,5,1808,1,FALSE
2014,17,3,3,1,male (1),7,0,0,0,2,0,-1,Separated (4),2,47,1,1809,1,FALSE
2014,18,2,3,1,female (2),1,1,3,1,3,2,40,Married (1),2,NA,3,1810,3,TRUE
2014,23,3,5,1,female (2),1,1,1,1,2,2,-1,Married (1),2,NA,7,1811,2,TRUE
