id,mfr,mfrDivision,carLine,carClass,carClassStr,cityFE,hwyFE,combFE,guzzlerStr,fuelStr,fuelStr2,fuelCost,displ,transStr,transStr2,gears,cyl,airAsp,driveStr,driveStr2,driveStr3,driveFct3
20034,BMW,Mini,Mini Cooper Hardtop 4 Door,3,Subcompact Cars,28,37,32,,GP,Gasoline (Premium Unleaded Recommended),1300,1.5,Manual(M6),M,6,3,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20438,BMW,Mini,Mini Cooper S Clubman,5,Midsize Cars,23,33,27,,GP,Gasoline (Premium Unleaded Recommended),1550,2,Auto(S8),SA,8,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20944,BMW,Mini,Mini Cooper S Clubman,5,Midsize Cars,22,31,25,,GP,Gasoline (Premium Unleaded Recommended),1700,2,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19528,BMW,Mini,Mini Cooper S Clubman All4,5,Midsize Cars,22,31,26,,GP,Gasoline (Premium Unleaded Recommended),1600,2,Auto(S8),SA,8,4,Turbocharged,A,All Wheel Drive,AWD,AWD
19533,BMW,Mini,Mini Cooper S Clubman All4,5,Midsize Cars,21,30,24,,GP,Gasoline (Premium Unleaded Recommended),1750,2,Manual(M6),M,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20800,BMW,Mini,Mini Cooper S Convertible,2,Minicompact Cars,25,33,28,,GP,Gasoline (Premium Unleaded Recommended),1500,2,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20443,BMW,Mini,Mini Cooper S Convertible,2,Minicompact Cars,23,32,26,,GP,Gasoline (Premium Unleaded Recommended),1600,2,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21372,BMW,Mini,Mini Cooper S Countryman,5,Midsize Cars,23,32,27,,GP,Gasoline (Premium Unleaded Recommended),1550,2,Auto(S8),SA,8,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21373,BMW,Mini,Mini Cooper S Countryman All4,5,Midsize Cars,22,31,26,,GP,Gasoline (Premium Unleaded Recommended),1600,2,Auto(S8),SA,8,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21374,BMW,Mini,Mini Cooper S Countryman All4,5,Midsize Cars,21,31,24,,GP,Gasoline (Premium Unleaded Recommended),1750,2,Manual(M6),M,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20439,BMW,Mini,Mini Cooper S Hardtop 2 Door,3,Subcompact Cars,25,32,28,,GP,Gasoline (Premium Unleaded Recommended),1500,2,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20445,BMW,Mini,Mini Cooper S Hardtop 2 Door,3,Subcompact Cars,23,32,26,,GP,Gasoline (Premium Unleaded Recommended),1600,2,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20440,BMW,Mini,Mini Cooper S Hardtop 4 Door,3,Subcompact Cars,25,32,28,,GP,Gasoline (Premium Unleaded Recommended),1500,2,Auto(S6),SA,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20446,BMW,Mini,Mini Cooper S Hardtop 4 Door,3,Subcompact Cars,23,32,26,,GP,Gasoline (Premium Unleaded Recommended),1600,2,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21213,FCA US LLC,Alfa Romeo,4C,1,Two Seaters,24,34,28,,GP,Gasoline (Premium Unleaded Recommended),1500,1.8,Auto(AM6),AM,6,4,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21327,FCA US LLC,Alfa Romeo,Giulia,5,Midsize Cars,24,33,27,,GP,Gasoline (Premium Unleaded Recommended),1550,2,Auto(A8),A,8,4,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21123,FCA US LLC,Alfa Romeo,Giulia,5,Midsize Cars,17,24,20,,GP,Gasoline (Premium Unleaded Recommended),2100,2.9,Auto(A8),A,8,6,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21328,FCA US LLC,Alfa Romeo,Giulia AWD,5,Midsize Cars,23,31,26,,GP,Gasoline (Premium Unleaded Recommended),1600,2,Auto(A8),A,8,4,Turbocharged,A,All Wheel Drive,AWD,AWD
20595,FCA US LLC,Chrysler,200,5,Midsize Cars,23,36,27,,G,Gasoline (Regular Unleaded Recommended),1350,2.4,Auto(A9),A,9,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20590,FCA US LLC,Chrysler,200,5,Midsize Cars,23,36,27,,G,Gasoline (Regular Unleaded Recommended),1350,2.4,Auto(A9),A,9,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20597,FCA US LLC,Chrysler,200,5,Midsize Cars,19,31,23,,G,Gasoline (Regular Unleaded Recommended),1600,3.6,Auto(A9),A,9,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20596,FCA US LLC,Chrysler,200 AWD,5,Midsize Cars,18,28,22,,G,Gasoline (Regular Unleaded Recommended),1650,3.6,Auto(A9),A,9,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
21304,FCA US LLC,Chrysler,300,6,Large Cars,19,30,23,,G,Gasoline (Regular Unleaded Recommended),1600,3.6,Auto(A8),A,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21113,FCA US LLC,Chrysler,300,6,Large Cars,19,30,23,,G,Gasoline (Regular Unleaded Recommended),1600,3.6,Auto(A8),A,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21057,FCA US LLC,Chrysler,300,6,Large Cars,16,25,19,,GM,Gasoline (Mid Grade Unleaded Recommended),2100,5.7,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21273,FCA US LLC,Chrysler,300 AWD,6,Large Cars,18,27,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(A8),A,8,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
21082,FCA US LLC,Chrysler,300 AWD,6,Large Cars,18,27,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(A8),A,8,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
21354,FCA US LLC,Chrysler,Pacifica,20,"Special Purpose Vehicle, minivan 2WD",19,28,22,,G,Gasoline (Regular Unleaded Recommended),1650,3.6,Auto(A9),A,9,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19470,FCA US LLC,Chrysler,Pacifica,20,"Special Purpose Vehicle, minivan 2WD",18,28,22,,G,Gasoline (Regular Unleaded Recommended),1650,3.6,Auto(A9),A,9,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21114,FCA US LLC,Dodge,Challenger,5,Midsize Cars,19,30,23,,G,Gasoline (Regular Unleaded Recommended),1600,3.6,Auto(A8),A,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21058,FCA US LLC,Dodge,Challenger,5,Midsize Cars,16,25,19,,GM,Gasoline (Mid Grade Unleaded Recommended),2100,5.7,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21052,FCA US LLC,Dodge,Challenger,5,Midsize Cars,15,23,18,,GP,Gasoline (Premium Unleaded Recommended),2350,5.7,Manual(M6),M,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21086,FCA US LLC,Dodge,Challenger,5,Midsize Cars,15,25,18,,GP,Gasoline (Premium Unleaded Recommended),2350,6.4,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21053,FCA US LLC,Dodge,Challenger,5,Midsize Cars,14,23,17,G,GP,Gasoline (Premium Unleaded Recommended),2450,6.4,Manual(M6),M,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21220,FCA US LLC,Dodge,Challenger GT,5,Midsize Cars,18,27,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(A8),A,8,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
21095,FCA US LLC,Dodge,Challenger SRT,5,Midsize Cars,13,22,16,G,GP,Gasoline (Premium Unleaded Recommended),2600,6.2,Auto(A8),A,8,8,Supercharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21111,FCA US LLC,Dodge,Challenger SRT,5,Midsize Cars,13,21,16,G,GP,Gasoline (Premium Unleaded Recommended),2600,6.2,Manual(M6),M,6,8,Supercharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21087,FCA US LLC,Dodge,Challenger SRT,5,Midsize Cars,15,25,18,,GP,Gasoline (Premium Unleaded Recommended),2350,6.4,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21054,FCA US LLC,Dodge,Challenger SRT,5,Midsize Cars,14,23,17,G,GP,Gasoline (Premium Unleaded Recommended),2450,6.4,Manual(M6),M,6,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21303,FCA US LLC,Dodge,Charger,6,Large Cars,19,30,23,,G,Gasoline (Regular Unleaded Recommended),1600,3.6,Auto(A8),A,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21112,FCA US LLC,Dodge,Charger,6,Large Cars,19,30,23,,G,Gasoline (Regular Unleaded Recommended),1600,3.6,Auto(A8),A,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21056,FCA US LLC,Dodge,Charger,6,Large Cars,16,25,19,,GM,Gasoline (Mid Grade Unleaded Recommended),2100,5.7,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21088,FCA US LLC,Dodge,Charger,6,Large Cars,15,25,18,,GP,Gasoline (Premium Unleaded Recommended),2350,6.4,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21272,FCA US LLC,Dodge,Charger AWD,6,Large Cars,18,27,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(A8),A,8,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
21084,FCA US LLC,Dodge,Charger AWD,6,Large Cars,18,27,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(A8),A,8,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
21096,FCA US LLC,Dodge,Charger SRT,6,Large Cars,13,22,16,G,GP,Gasoline (Premium Unleaded Recommended),2600,6.2,Auto(A8),A,8,8,Supercharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21089,FCA US LLC,Dodge,Charger SRT,6,Large Cars,15,25,18,,GP,Gasoline (Premium Unleaded Recommended),2350,6.4,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20216,FCA US LLC,Dodge,Durango AWD,33,Standard SUV 4WD,18,25,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(A8),A,8,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20394,FCA US LLC,Dodge,Durango AWD,33,Standard SUV 4WD,14,22,17,,GM,Gasoline (Mid Grade Unleaded Recommended),2350,5.7,Auto(A8),A,8,8,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20306,FCA US LLC,Dodge,Durango RWD,32,Standard SUV 2WD,19,26,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(A8),A,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20393,FCA US LLC,Dodge,Durango RWD,32,Standard SUV 2WD,14,22,17,,GM,Gasoline (Mid Grade Unleaded Recommended),2350,5.7,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
19945,FCA US LLC,Dodge,Grand Caravan,20,"Special Purpose Vehicle, minivan 2WD",17,25,20,,G,Gasoline (Regular Unleaded Recommended),1850,3.6,Auto(A6),A,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19861,FCA US LLC,Dodge,Grand Caravan,20,"Special Purpose Vehicle, minivan 2WD",17,25,20,,G,Gasoline (Regular Unleaded Recommended),1850,3.6,Auto(A6),A,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19831,FCA US LLC,Dodge,Journey,30,Small SUV 2WD,19,25,21,,G,Gasoline (Regular Unleaded Recommended),1750,2.4,Auto(A4),A,4,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20598,FCA US LLC,Dodge,Journey,30,Small SUV 2WD,17,25,19,,G,Gasoline (Regular Unleaded Recommended),1950,3.6,Auto(A6),A,6,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
19860,FCA US LLC,Dodge,Journey AWD,31,Small SUV 4WD,16,24,19,,G,Gasoline (Regular Unleaded Recommended),1950,3.6,Auto(A6),A,6,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
19960,FCA US LLC,Dodge,Viper,1,Two Seaters,12,19,14,G,GPR,Gasoline (Premium Unleaded Required),3000,8.4,Manual(M6),M,6,10,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
19637,FCA US LLC,Fiat,124 Spider,1,Two Seaters,25,36,29,,GP,Gasoline (Premium Unleaded Recommended),1450,1.4,Auto(A6),A,6,4,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
19638,FCA US LLC,Fiat,124 Spider,1,Two Seaters,26,35,30,,GP,Gasoline (Premium Unleaded Recommended),1400,1.4,Manual(M6),M,6,4,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20335,FCA US LLC,Fiat,500,2,Minicompact Cars,27,33,29,,GP,Gasoline (Premium Unleaded Recommended),1450,1.4,Auto(A6),A,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20026,FCA US LLC,Fiat,500,2,Minicompact Cars,24,32,27,,GP,Gasoline (Premium Unleaded Recommended),1550,1.4,Auto(A6),A,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20291,FCA US LLC,Fiat,500,2,Minicompact Cars,31,38,34,,GP,Gasoline (Premium Unleaded Recommended),1250,1.4,Manual(M5),M,5,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20260,FCA US LLC,Fiat,500,2,Minicompact Cars,28,33,30,,GP,Gasoline (Premium Unleaded Recommended),1400,1.4,Manual(M5),M,5,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20027,FCA US LLC,Fiat,500 Abarth,2,Minicompact Cars,24,32,27,,GP,Gasoline (Premium Unleaded Recommended),1550,1.4,Auto(A6),A,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20259,FCA US LLC,Fiat,500 Abarth,2,Minicompact Cars,28,33,30,,GP,Gasoline (Premium Unleaded Recommended),1400,1.4,Manual(M5),M,5,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20234,FCA US LLC,Fiat,500L,7,Small Station Wagons,22,30,25,,GP,Gasoline (Premium Unleaded Recommended),1700,1.4,Auto(A6),A,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20437,FCA US LLC,Fiat,500X,30,Small SUV 2WD,25,33,28,,GP,Gasoline (Premium Unleaded Recommended),1500,1.4,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20671,FCA US LLC,Fiat,500X,30,Small SUV 2WD,22,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.4,Auto(A9),A,9,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20672,FCA US LLC,Fiat,500X AWD,31,Small SUV 4WD,21,29,24,,G,Gasoline (Regular Unleaded Recommended),1550,2.4,Auto(A9),A,9,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20623,FCA US LLC,Jeep,Cherokee 4X4,31,Small SUV 4WD,21,28,23,,G,Gasoline (Regular Unleaded Recommended),1600,2.4,Auto(A9),A,9,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20288,FCA US LLC,Jeep,Cherokee 4X4,31,Small SUV 4WD,21,28,23,,G,Gasoline (Regular Unleaded Recommended),1600,2.4,Auto(A9),A,9,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20408,FCA US LLC,Jeep,Cherokee 4X4,31,Small SUV 4WD,20,27,23,,GM,Gasoline (Mid Grade Unleaded Recommended),1750,3.2,Auto(A9),A,9,6,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20922,FCA US LLC,Jeep,Cherokee 4x4 Active Drive II,31,Small SUV 4WD,21,27,23,,G,Gasoline (Regular Unleaded Recommended),1600,2.4,Auto(A9),A,9,4,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20419,FCA US LLC,Jeep,Cherokee 4x4 Active Drive II,31,Small SUV 4WD,18,26,21,,GM,Gasoline (Mid Grade Unleaded Recommended),1900,3.2,Auto(A9),A,9,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20622,FCA US LLC,Jeep,Cherokee FWD,30,Small SUV 2WD,21,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.4,Auto(A9),A,9,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20289,FCA US LLC,Jeep,Cherokee FWD,30,Small SUV 2WD,21,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.4,Auto(A9),A,9,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20407,FCA US LLC,Jeep,Cherokee FWD,30,Small SUV 2WD,21,29,24,,GM,Gasoline (Mid Grade Unleaded Recommended),1650,3.2,Auto(A9),A,9,6,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20457,FCA US LLC,Jeep,Cherokee Trailhawk 4X4,31,Small SUV 4WD,19,25,22,,G,Gasoline (Regular Unleaded Recommended),1650,2.4,Auto(A9),A,9,4,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20420,FCA US LLC,Jeep,Cherokee Trailhawk 4X4,31,Small SUV 4WD,18,24,21,,GM,Gasoline (Mid Grade Unleaded Recommended),1900,3.2,Auto(A9),A,9,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20196,FCA US LLC,Jeep,Compass 4X4,31,Small SUV 4WD,20,25,22,,G,Gasoline (Regular Unleaded Recommended),1650,2.4,Auto(A6),A,6,4,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20194,FCA US LLC,Jeep,Compass 4X4,31,Small SUV 4WD,20,23,21,,G,Gasoline (Regular Unleaded Recommended),1750,2.4,Auto(AV),CVT,1,4,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20153,FCA US LLC,Jeep,Compass 4X4,31,Small SUV 4WD,22,27,24,,G,Gasoline (Regular Unleaded Recommended),1550,2.4,Manual(M5),M,5,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20390,FCA US LLC,Jeep,Compass FWD,30,Small SUV 2WD,22,26,24,,G,Gasoline (Regular Unleaded Recommended),1550,2,Auto(AV),CVT,1,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20472,FCA US LLC,Jeep,Compass FWD,30,Small SUV 2WD,23,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,2,Manual(M5),M,5,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20142,FCA US LLC,Jeep,Compass FWD,30,Small SUV 2WD,21,27,23,,G,Gasoline (Regular Unleaded Recommended),1600,2.4,Auto(A6),A,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20468,FCA US LLC,Jeep,Compass FWD,30,Small SUV 2WD,23,28,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.4,Manual(M5),M,5,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20305,FCA US LLC,Jeep,Grand Cherokee 4X2,32,Standard SUV 2WD,19,26,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(A8),A,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20215,FCA US LLC,Jeep,Grand Cherokee 4X4,33,Standard SUV 4WD,18,25,21,,G,Gasoline (Regular Unleaded Recommended),1750,3.6,Auto(A8),A,8,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20392,FCA US LLC,Jeep,Grand Cherokee 4X4,33,Standard SUV 4WD,14,22,17,,GM,Gasoline (Mid Grade Unleaded Recommended),2350,5.7,Auto(A8),A,8,8,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20391,FCA US LLC,Jeep,Grand Cherokee SRT 4x4,33,Standard SUV 4WD,13,19,15,,GP,Gasoline (Premium Unleaded Recommended),2800,6.4,Auto(A8),A,8,8,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
21362,FCA US LLC,Jeep,New Compass 4X2,30,Small SUV 2WD,22,31,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.4,Auto(A6),A,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21360,FCA US LLC,Jeep,New Compass 4X2,30,Small SUV 2WD,23,32,26,,G,Gasoline (Regular Unleaded Recommended),1400,2.4,Manual(M6),M,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21355,FCA US LLC,Jeep,New Compass 4X4,31,Small SUV 4WD,22,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.4,Auto(A9),A,9,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
21361,FCA US LLC,Jeep,New Compass 4X4,31,Small SUV 4WD,22,31,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.4,Manual(M6),M,6,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20195,FCA US LLC,Jeep,Patriot 4X4,31,Small SUV 4WD,20,25,22,,G,Gasoline (Regular Unleaded Recommended),1650,2.4,Auto(A6),A,6,4,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20193,FCA US LLC,Jeep,Patriot 4X4,31,Small SUV 4WD,20,23,21,,G,Gasoline (Regular Unleaded Recommended),1750,2.4,Auto(AV),CVT,1,4,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20152,FCA US LLC,Jeep,Patriot 4X4,31,Small SUV 4WD,22,27,24,,G,Gasoline (Regular Unleaded Recommended),1550,2.4,Manual(M5),M,5,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20389,FCA US LLC,Jeep,Patriot FWD,30,Small SUV 2WD,22,26,24,,G,Gasoline (Regular Unleaded Recommended),1550,2,Auto(AV),CVT,1,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20471,FCA US LLC,Jeep,Patriot FWD,30,Small SUV 2WD,23,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,2,Manual(M5),M,5,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20140,FCA US LLC,Jeep,Patriot FWD,30,Small SUV 2WD,21,27,23,,G,Gasoline (Regular Unleaded Recommended),1600,2.4,Auto(A6),A,6,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20467,FCA US LLC,Jeep,Patriot FWD,30,Small SUV 2WD,23,28,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.4,Manual(M5),M,5,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20473,FCA US LLC,Jeep,Renegade 4x2,30,Small SUV 2WD,24,31,26,,GP,Gasoline (Premium Unleaded Recommended),1600,1.4,Manual(M6),M,6,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
21070,FCA US LLC,Jeep,Renegade 4x2,30,Small SUV 2WD,22,30,25,,G,Gasoline (Regular Unleaded Recommended),1450,2.4,Auto(A9),A,9,4,Naturally Aspirated,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20614,FCA US LLC,Jeep,Renegade 4x4,31,Small SUV 4WD,24,31,26,,GP,Gasoline (Premium Unleaded Recommended),1600,1.4,Manual(M6),M,6,4,Turbocharged,A,All Wheel Drive,AWD,AWD
21069,FCA US LLC,Jeep,Renegade 4x4,31,Small SUV 4WD,21,29,24,,G,Gasoline (Regular Unleaded Recommended),1550,2.4,Auto(A9),A,9,4,Naturally Aspirated,A,All Wheel Drive,AWD,AWD
20723,FCA US LLC,Jeep,Wrangler 4X4,31,Small SUV 4WD,17,21,18,,G,Gasoline (Regular Unleaded Recommended),2050,3.6,Auto(A5),A,5,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20722,FCA US LLC,Jeep,Wrangler 4X4,31,Small SUV 4WD,17,21,18,,G,Gasoline (Regular Unleaded Recommended),2050,3.6,Manual(M6),M,6,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20725,FCA US LLC,Jeep,Wrangler Unlimited 4X4,31,Small SUV 4WD,16,20,18,,G,Gasoline (Regular Unleaded Recommended),2050,3.6,Auto(A5),A,5,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20724,FCA US LLC,Jeep,Wrangler Unlimited 4X4,31,Small SUV 4WD,16,21,18,,G,Gasoline (Regular Unleaded Recommended),2050,3.6,Manual(M6),M,6,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20542,FCA US LLC,Ram,1500 4X2,12,Standard Pick-up Trucks 2WD,17,25,20,,G,Gasoline (Regular Unleaded Recommended),1850,3.6,Auto(A8),A,8,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20417,FCA US LLC,Ram,1500 4X2,12,Standard Pick-up Trucks 2WD,15,22,17,,GM,Gasoline (Mid Grade Unleaded Recommended),2350,5.7,Auto(A8),A,8,8,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20594,FCA US LLC,Ram,1500 4X4,13,Standard Pick-up Trucks 4WD,16,23,19,,G,Gasoline (Regular Unleaded Recommended),1950,3.6,Auto(A8),A,8,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20516,FCA US LLC,Ram,1500 4X4,13,Standard Pick-up Trucks 4WD,13,19,15,,GM,Gasoline (Mid Grade Unleaded Recommended),2650,5.7,Auto(A6),A,6,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20398,FCA US LLC,Ram,1500 4X4,13,Standard Pick-up Trucks 4WD,15,21,17,,GM,Gasoline (Mid Grade Unleaded Recommended),2350,5.7,Auto(A8),A,8,8,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
